event_id,phone_number,from_country_code,datacenter,song_id,timestamp
EVT-000030101,+380671577726,UA,dc-south,5,2026-05-12T10:28:21
EVT-000030102,+420502863195,CZ,dc-central,17,2026-05-12T10:28:21
EVT-000030103,+39438008358,IT,dc-south,20,2026-05-12T10:28:21
EVT-000030104,+372637444869,EE,dc-north,18,2026-05-12T10:28:21
EVT-000030105,+43612685102,AT,dc-central,13,2026-05-12T10:28:21
EVT-000030106,+46267017655,SE,dc-north,3,2026-05-12T10:28:21
EVT-000030107,+30666816452,GR,dc-south,2,2026-05-12T10:28:21
EVT-000030108,+353699068189,IE,dc-west,19,2026-05-12T10:28:21
EVT-000030109,+34523609829,ES,dc-south,17,2026-05-12T10:28:21
EVT-000030110,+33449841061,FR,dc-west,4,2026-05-12T10:28:21
EVT-000030111,+47412895850,NO,dc-north,3,2026-05-12T10:28:21
EVT-000030112,+39929738899,IT,dc-south,17,2026-05-12T10:28:21
EVT-000030113,+34284380954,ES,dc-south,19,2026-05-12T10:28:21
EVT-000030114,+32340321783,BE,dc-west,1,2026-05-12T10:28:21
EVT-000030115,+420541552803,CZ,dc-central,3,2026-05-12T10:28:21
EVT-000030116,+46715815187,SE,dc-north,11,2026-05-12T10:28:21
EVT-000030117,+49666453433,DE,dc-central,3,2026-05-12T10:28:21
EVT-000030118,+372592410705,EE,dc-north,18,2026-05-12T10:28:21
EVT-000030119,+46740976403,SE,dc-north,14,2026-05-12T10:28:21
EVT-000030120,+372286938462,EE,dc-north,16,2026-05-12T10:28:21
EVT-000030121,+380259467942,UA,dc-south,4,2026-05-12T10:28:21
EVT-000030122,+420338193489,CZ,dc-central,4,2026-05-12T10:28:21
EVT-000030123,+33113072778,FR,dc-west,18,2026-05-12T10:28:21
EVT-000030124,+49282768454,DE,dc-central,17,2026-05-12T10:28:21
EVT-000030125,+353275037390,IE,dc-west,15,2026-05-12T10:28:21
EVT-000030126,+34108983269,ES,dc-south,2,2026-05-12T10:28:21
EVT-000030127,+33248124050,FR,dc-west,8,2026-05-12T10:28:21
EVT-000030128,+49618850997,DE,dc-central,7,2026-05-12T10:28:21
EVT-000030129,+358534988644,FI,dc-north,16,2026-05-12T10:28:21
EVT-000030130,+33388677040,FR,dc-west,1,2026-05-12T10:28:21
EVT-000030131,+420640879195,CZ,dc-central,13,2026-05-12T10:28:21
EVT-000030132,+32841744591,BE,dc-west,3,2026-05-12T10:28:21
EVT-000030133,+380783036437,UA,dc-south,13,2026-05-12T10:28:21
EVT-000030134,+32889206957,BE,dc-west,10,2026-05-12T10:28:21
EVT-000030135,+32729079801,BE,dc-west,7,2026-05-12T10:28:21
EVT-000030136,+372988410364,EE,dc-north,10,2026-05-12T10:28:21
EVT-000030137,+45150314893,DK,dc-north,18,2026-05-12T10:28:21
EVT-000030138,+353998903604,IE,dc-west,3,2026-05-12T10:28:21
EVT-000030139,+32922673807,BE,dc-west,14,2026-05-12T10:28:21
EVT-000030140,+380767379611,UA,dc-south,13,2026-05-12T10:28:21
EVT-000030141,+49277296740,DE,dc-central,11,2026-05-12T10:28:21
EVT-000030142,+372888708032,EE,dc-north,10,2026-05-12T10:28:21
EVT-000030143,+351664604512,PT,dc-south,4,2026-05-12T10:28:21
EVT-000030144,+31625864620,NL,dc-west,13,2026-05-12T10:28:21
EVT-000030145,+358576580229,FI,dc-north,4,2026-05-12T10:28:21
EVT-000030146,+45902000257,DK,dc-north,1,2026-05-12T10:28:21
EVT-000030147,+32386310720,BE,dc-west,7,2026-05-12T10:28:21
EVT-000030148,+372675859470,EE,dc-north,1,2026-05-12T10:28:21
EVT-000030149,+30312898913,GR,dc-south,7,2026-05-12T10:28:21
EVT-000030150,+49541680268,DE,dc-central,14,2026-05-12T10:28:21
EVT-000030151,+351343294878,PT,dc-south,19,2026-05-12T10:28:21
EVT-000030152,+34383107393,ES,dc-south,2,2026-05-12T10:28:21
EVT-000030153,+43924685338,AT,dc-central,5,2026-05-12T10:28:21
EVT-000030154,+353289919399,IE,dc-west,17,2026-05-12T10:28:21
EVT-000030155,+44519172825,GB,dc-west,13,2026-05-12T10:28:21
EVT-000030156,+351930482843,PT,dc-south,20,2026-05-12T10:28:21
EVT-000030157,+358355416145,FI,dc-north,5,2026-05-12T10:28:21
EVT-000030158,+45896775242,DK,dc-north,12,2026-05-12T10:28:21
EVT-000030159,+351333290555,PT,dc-south,4,2026-05-12T10:28:21
EVT-000030160,+49509255013,DE,dc-central,7,2026-05-12T10:28:21
EVT-000030161,+39997512938,IT,dc-south,9,2026-05-12T10:28:21
EVT-000030162,+30134487896,GR,dc-south,3,2026-05-12T10:28:21
EVT-000030163,+353818335635,IE,dc-west,1,2026-05-12T10:28:21
EVT-000030164,+44902907569,GB,dc-west,4,2026-05-12T10:28:21
EVT-000030165,+31782991342,NL,dc-west,20,2026-05-12T10:28:21
EVT-000030166,+45457719394,DK,dc-north,11,2026-05-12T10:28:21
EVT-000030167,+49370361338,DE,dc-central,16,2026-05-12T10:28:21
EVT-000030168,+30400903133,GR,dc-south,16,2026-05-12T10:28:21
EVT-000030169,+49163732617,DE,dc-central,15,2026-05-12T10:28:21
EVT-000030170,+30832958469,GR,dc-south,3,2026-05-12T10:28:21
EVT-000030171,+41796218856,CH,dc-central,3,2026-05-12T10:28:21
EVT-000030172,+43113241131,AT,dc-central,12,2026-05-12T10:28:21
EVT-000030173,+44877555269,GB,dc-west,17,2026-05-12T10:28:21
EVT-000030174,+34778966813,ES,dc-south,3,2026-05-12T10:28:21
EVT-000030175,+353853249084,IE,dc-west,15,2026-05-12T10:28:21
EVT-000030176,+48949392516,PL,dc-central,5,2026-05-12T10:28:21
EVT-000030177,+372870390610,EE,dc-north,7,2026-05-12T10:28:21
EVT-000030178,+33283810681,FR,dc-west,1,2026-05-12T10:28:21
EVT-000030179,+49270339106,DE,dc-central,1,2026-05-12T10:28:21
EVT-000030180,+380700287769,UA,dc-south,15,2026-05-12T10:28:21
EVT-000030181,+353728103223,IE,dc-west,15,2026-05-12T10:28:21
EVT-000030182,+30612474355,GR,dc-south,2,2026-05-12T10:28:21
EVT-000030183,+46625106725,SE,dc-north,16,2026-05-12T10:28:21
EVT-000030184,+46618537067,SE,dc-north,13,2026-05-12T10:28:21
EVT-000030185,+31927512314,NL,dc-west,11,2026-05-12T10:28:21
EVT-000030186,+47296945720,NO,dc-north,9,2026-05-12T10:28:21
EVT-000030187,+33819660437,FR,dc-west,1,2026-05-12T10:28:21
EVT-000030188,+33112725310,FR,dc-west,6,2026-05-12T10:28:21
EVT-000030189,+39700359837,IT,dc-south,2,2026-05-12T10:28:21
EVT-000030190,+33286234894,FR,dc-west,1,2026-05-12T10:28:21
EVT-000030191,+353220643184,IE,dc-west,17,2026-05-12T10:28:21
EVT-000030192,+46683961258,SE,dc-north,6,2026-05-12T10:28:21
EVT-000030193,+43212831479,AT,dc-central,9,2026-05-12T10:28:21
EVT-000030194,+351411690676,PT,dc-south,2,2026-05-12T10:28:21
EVT-000030195,+34723338213,ES,dc-south,9,2026-05-12T10:28:21
EVT-000030196,+32406506727,BE,dc-west,7,2026-05-12T10:28:21
EVT-000030197,+33968116639,FR,dc-west,16,2026-05-12T10:28:21
EVT-000030198,+48402116740,PL,dc-central,4,2026-05-12T10:28:21
EVT-000030199,+49825745378,DE,dc-central,13,2026-05-12T10:28:21
EVT-000030200,+30338445164,GR,dc-south,6,2026-05-12T10:28:21
EVT-000030201,+43712550286,AT,dc-central,9,2026-05-12T10:28:21
EVT-000030202,+41195838416,CH,dc-central,19,2026-05-12T10:28:21
EVT-000030203,+351270646673,PT,dc-south,13,2026-05-12T10:28:21
EVT-000030204,+32899248987,BE,dc-west,18,2026-05-12T10:28:21
EVT-000030205,+33810774791,FR,dc-west,7,2026-05-12T10:28:21
EVT-000030206,+31860946113,NL,dc-west,19,2026-05-12T10:28:21
EVT-000030207,+43167255119,AT,dc-central,4,2026-05-12T10:28:21
EVT-000030208,+30617630186,GR,dc-south,19,2026-05-12T10:28:21
EVT-000030209,+351948674934,PT,dc-south,4,2026-05-12T10:28:21
EVT-000030210,+372294958774,EE,dc-north,8,2026-05-12T10:28:21
EVT-000030211,+45412744159,DK,dc-north,16,2026-05-12T10:28:21
EVT-000030212,+48435075565,PL,dc-central,8,2026-05-12T10:28:21
EVT-000030213,+41375224071,CH,dc-central,2,2026-05-12T10:28:21
EVT-000030214,+43297290216,AT,dc-central,5,2026-05-12T10:28:21
EVT-000030215,+46124645717,SE,dc-north,16,2026-05-12T10:28:21
EVT-000030216,+46413433106,SE,dc-north,3,2026-05-12T10:28:21
EVT-000030217,+47205157227,NO,dc-north,15,2026-05-12T10:28:21
EVT-000030218,+33565885005,FR,dc-west,20,2026-05-12T10:28:21
EVT-000030219,+33880972211,FR,dc-west,13,2026-05-12T10:28:21
EVT-000030220,+46593017352,SE,dc-north,14,2026-05-12T10:28:21
EVT-000030221,+33362288509,FR,dc-west,6,2026-05-12T10:28:21
EVT-000030222,+46217353348,SE,dc-north,5,2026-05-12T10:28:21
EVT-000030223,+372474047656,EE,dc-north,4,2026-05-12T10:28:21
EVT-000030224,+33972020268,FR,dc-west,11,2026-05-12T10:28:21
EVT-000030225,+46287882633,SE,dc-north,8,2026-05-12T10:28:21
EVT-000030226,+31475738639,NL,dc-west,4,2026-05-12T10:28:21
EVT-000030227,+41482286015,CH,dc-central,4,2026-05-12T10:28:21
EVT-000030228,+34914493280,ES,dc-south,19,2026-05-12T10:28:21
EVT-000030229,+34981173103,ES,dc-south,14,2026-05-12T10:28:21
EVT-000030230,+45835638611,DK,dc-north,19,2026-05-12T10:28:21
EVT-000030231,+353220644155,IE,dc-west,14,2026-05-12T10:28:21
EVT-000030232,+30399950535,GR,dc-south,2,2026-05-12T10:28:21
EVT-000030233,+44358773510,GB,dc-west,17,2026-05-12T10:28:21
EVT-000030234,+420717672406,CZ,dc-central,13,2026-05-12T10:28:21
EVT-000030235,+46598550340,SE,dc-north,8,2026-05-12T10:28:21
EVT-000030236,+420868907689,CZ,dc-central,17,2026-05-12T10:28:21
EVT-000030237,+420871177036,CZ,dc-central,11,2026-05-12T10:28:21
EVT-000030238,+30459497723,GR,dc-south,14,2026-05-12T10:28:21
EVT-000030239,+41868808868,CH,dc-central,2,2026-05-12T10:28:21
EVT-000030240,+41424475971,CH,dc-central,5,2026-05-12T10:28:21
EVT-000030241,+34209871432,ES,dc-south,11,2026-05-12T10:28:21
EVT-000030242,+380696221752,UA,dc-south,2,2026-05-12T10:28:21
EVT-000030243,+32968137717,BE,dc-west,7,2026-05-12T10:28:21
EVT-000030244,+31253076742,NL,dc-west,17,2026-05-12T10:28:21
EVT-000030245,+45413495860,DK,dc-north,3,2026-05-12T10:28:21
EVT-000030246,+34597293638,ES,dc-south,11,2026-05-12T10:28:21
EVT-000030247,+31716274632,NL,dc-west,13,2026-05-12T10:28:21
EVT-000030248,+351263084881,PT,dc-south,10,2026-05-12T10:28:21
EVT-000030249,+420428098246,CZ,dc-central,6,2026-05-12T10:28:21
EVT-000030250,+45889862108,DK,dc-north,14,2026-05-12T10:28:21
EVT-000030251,+46443422641,SE,dc-north,8,2026-05-12T10:28:21
EVT-000030252,+45514317017,DK,dc-north,15,2026-05-12T10:28:21
EVT-000030253,+47193170813,NO,dc-north,13,2026-05-12T10:28:21
EVT-000030254,+353122222436,IE,dc-west,3,2026-05-12T10:28:21
EVT-000030255,+46906541328,SE,dc-north,17,2026-05-12T10:28:21
EVT-000030256,+48898330689,PL,dc-central,16,2026-05-12T10:28:21
EVT-000030257,+49552699799,DE,dc-central,11,2026-05-12T10:28:21
EVT-000030258,+34699385914,ES,dc-south,16,2026-05-12T10:28:21
EVT-000030259,+358606748302,FI,dc-north,4,2026-05-12T10:28:21
EVT-000030260,+380786729601,UA,dc-south,20,2026-05-12T10:28:21
EVT-000030261,+41745596584,CH,dc-central,20,2026-05-12T10:28:21
EVT-000030262,+43665922552,AT,dc-central,16,2026-05-12T10:28:21
EVT-000030263,+420268841832,CZ,dc-central,6,2026-05-12T10:28:21
EVT-000030264,+43412968766,AT,dc-central,7,2026-05-12T10:28:21
EVT-000030265,+31988291609,NL,dc-west,5,2026-05-12T10:28:21
EVT-000030266,+372693303574,EE,dc-north,12,2026-05-12T10:28:21
EVT-000030267,+372659072856,EE,dc-north,17,2026-05-12T10:28:21
EVT-000030268,+351930798549,PT,dc-south,16,2026-05-12T10:28:21
EVT-000030269,+49955633613,DE,dc-central,7,2026-05-12T10:28:21
EVT-000030270,+353429466624,IE,dc-west,11,2026-05-12T10:28:21
EVT-000030271,+420842452188,CZ,dc-central,13,2026-05-12T10:28:21
EVT-000030272,+32480683872,BE,dc-west,5,2026-05-12T10:28:21
EVT-000030273,+351131504033,PT,dc-south,18,2026-05-12T10:28:21
EVT-000030274,+47942414704,NO,dc-north,13,2026-05-12T10:28:21
EVT-000030275,+351901786026,PT,dc-south,4,2026-05-12T10:28:21
EVT-000030276,+351169535092,PT,dc-south,16,2026-05-12T10:28:21
EVT-000030277,+31482332410,NL,dc-west,2,2026-05-12T10:28:21
EVT-000030278,+49876566655,DE,dc-central,2,2026-05-12T10:28:21
EVT-000030279,+43619326620,AT,dc-central,5,2026-05-12T10:28:21
EVT-000030280,+351387184814,PT,dc-south,2,2026-05-12T10:28:21
EVT-000030281,+47168301800,NO,dc-north,14,2026-05-12T10:28:21
EVT-000030282,+372776665119,EE,dc-north,15,2026-05-12T10:28:21
EVT-000030283,+380731007040,UA,dc-south,2,2026-05-12T10:28:21
EVT-000030284,+44364323553,GB,dc-west,18,2026-05-12T10:28:21
EVT-000030285,+34585185842,ES,dc-south,5,2026-05-12T10:28:21
EVT-000030286,+32494535907,BE,dc-west,7,2026-05-12T10:28:21
EVT-000030287,+358652122956,FI,dc-north,2,2026-05-12T10:28:21
EVT-000030288,+380103316409,UA,dc-south,13,2026-05-12T10:28:21
EVT-000030289,+34884017874,ES,dc-south,11,2026-05-12T10:28:21
EVT-000030290,+45845530009,DK,dc-north,20,2026-05-12T10:28:21
EVT-000030291,+34100527418,ES,dc-south,2,2026-05-12T10:28:21
EVT-000030292,+353119757614,IE,dc-west,2,2026-05-12T10:28:21
EVT-000030293,+41461658015,CH,dc-central,5,2026-05-12T10:28:21
EVT-000030294,+32786477418,BE,dc-west,5,2026-05-12T10:28:21
EVT-000030295,+353534101414,IE,dc-west,19,2026-05-12T10:28:21
EVT-000030296,+34916018326,ES,dc-south,12,2026-05-12T10:28:21
EVT-000030297,+351669528802,PT,dc-south,1,2026-05-12T10:28:21
EVT-000030298,+30199193510,GR,dc-south,6,2026-05-12T10:28:21
EVT-000030299,+33906595427,FR,dc-west,17,2026-05-12T10:28:21
EVT-000030300,+353309037938,IE,dc-west,19,2026-05-12T10:28:21
EVT-000030301,+46224507873,SE,dc-north,9,2026-05-12T10:28:21
EVT-000030302,+30200432160,GR,dc-south,5,2026-05-12T10:28:21
EVT-000030303,+33597063439,FR,dc-west,20,2026-05-12T10:28:21
EVT-000030304,+353165170144,IE,dc-west,10,2026-05-12T10:28:21
EVT-000030305,+47212231956,NO,dc-north,11,2026-05-12T10:28:21
EVT-000030306,+31194886809,NL,dc-west,14,2026-05-12T10:28:21
EVT-000030307,+420243530377,CZ,dc-central,5,2026-05-12T10:28:21
EVT-000030308,+44165537657,GB,dc-west,2,2026-05-12T10:28:21
EVT-000030309,+31513841086,NL,dc-west,6,2026-05-12T10:28:21
EVT-000030310,+380109754391,UA,dc-south,19,2026-05-12T10:28:21
EVT-000030311,+380696564400,UA,dc-south,3,2026-05-12T10:28:21
EVT-000030312,+41698647917,CH,dc-central,12,2026-05-12T10:28:21
EVT-000030313,+39727149908,IT,dc-south,15,2026-05-12T10:28:21
EVT-000030314,+45820862920,DK,dc-north,13,2026-05-12T10:28:21
EVT-000030315,+351893995520,PT,dc-south,6,2026-05-12T10:28:21
EVT-000030316,+33781701944,FR,dc-west,8,2026-05-12T10:28:21
EVT-000030317,+351797552829,PT,dc-south,19,2026-05-12T10:28:21
EVT-000030318,+420215475088,CZ,dc-central,11,2026-05-12T10:28:21
EVT-000030319,+351385889632,PT,dc-south,3,2026-05-12T10:28:21
EVT-000030320,+32436739536,BE,dc-west,7,2026-05-12T10:28:21
EVT-000030321,+33209237313,FR,dc-west,13,2026-05-12T10:28:21
EVT-000030322,+48211900390,PL,dc-central,17,2026-05-12T10:28:21
EVT-000030323,+351772037529,PT,dc-south,3,2026-05-12T10:28:21
EVT-000030324,+48930752750,PL,dc-central,5,2026-05-12T10:28:21
EVT-000030325,+47509363772,NO,dc-north,14,2026-05-12T10:28:21
EVT-000030326,+32128019929,BE,dc-west,3,2026-05-12T10:28:21
EVT-000030327,+47430687653,NO,dc-north,1,2026-05-12T10:28:21
EVT-000030328,+30283070800,GR,dc-south,16,2026-05-12T10:28:21
EVT-000030329,+33270540840,FR,dc-west,11,2026-05-12T10:28:21
EVT-000030330,+31991887951,NL,dc-west,5,2026-05-12T10:28:21
EVT-000030331,+372674162160,EE,dc-north,8,2026-05-12T10:28:21
EVT-000030332,+43688317915,AT,dc-central,14,2026-05-12T10:28:21
EVT-000030333,+47410823158,NO,dc-north,1,2026-05-12T10:28:21
EVT-000030334,+420839818935,CZ,dc-central,7,2026-05-12T10:28:21
EVT-000030335,+43537866921,AT,dc-central,7,2026-05-12T10:28:21
EVT-000030336,+353987990608,IE,dc-west,5,2026-05-12T10:28:21
EVT-000030337,+45806504591,DK,dc-north,3,2026-05-12T10:28:21
EVT-000030338,+49739179353,DE,dc-central,3,2026-05-12T10:28:21
EVT-000030339,+39154981130,IT,dc-south,10,2026-05-12T10:28:21
EVT-000030340,+48254785383,PL,dc-central,3,2026-05-12T10:28:21
EVT-000030341,+34727215250,ES,dc-south,10,2026-05-12T10:28:21
EVT-000030342,+358921953842,FI,dc-north,1,2026-05-12T10:28:21
EVT-000030343,+380311045145,UA,dc-south,13,2026-05-12T10:28:21
EVT-000030344,+49910496854,DE,dc-central,1,2026-05-12T10:28:21
EVT-000030345,+31123135343,NL,dc-west,12,2026-05-12T10:28:21
EVT-000030346,+32221717440,BE,dc-west,11,2026-05-12T10:28:21
EVT-000030347,+351477713537,PT,dc-south,4,2026-05-12T10:28:21
EVT-000030348,+372263683649,EE,dc-north,6,2026-05-12T10:28:21
EVT-000030349,+43728226704,AT,dc-central,5,2026-05-12T10:28:21
EVT-000030350,+353252872908,IE,dc-west,2,2026-05-12T10:28:21
EVT-000030351,+34733923727,ES,dc-south,1,2026-05-12T10:28:21
EVT-000030352,+41192058915,CH,dc-central,17,2026-05-12T10:28:21
EVT-000030353,+32824519338,BE,dc-west,13,2026-05-12T10:28:21
EVT-000030354,+45854611287,DK,dc-north,18,2026-05-12T10:28:21
EVT-000030355,+31850646538,NL,dc-west,6,2026-05-12T10:28:21
EVT-000030356,+49626080497,DE,dc-central,7,2026-05-12T10:28:21
EVT-000030357,+47292445780,NO,dc-north,20,2026-05-12T10:28:21
EVT-000030358,+32584849079,BE,dc-west,10,2026-05-12T10:28:21
EVT-000030359,+34883053725,ES,dc-south,2,2026-05-12T10:28:21
EVT-000030360,+32742139914,BE,dc-west,1,2026-05-12T10:28:21
EVT-000030361,+351428811480,PT,dc-south,16,2026-05-12T10:28:21
EVT-000030362,+46400268982,SE,dc-north,10,2026-05-12T10:28:21
EVT-000030363,+47868958126,NO,dc-north,18,2026-05-12T10:28:21
EVT-000030364,+43680058214,AT,dc-central,13,2026-05-12T10:28:21
EVT-000030365,+380400223990,UA,dc-south,12,2026-05-12T10:28:21
EVT-000030366,+353129690977,IE,dc-west,1,2026-05-12T10:28:21
EVT-000030367,+48499591932,PL,dc-central,17,2026-05-12T10:28:21
EVT-000030368,+48313675410,PL,dc-central,14,2026-05-12T10:28:21
EVT-000030369,+46877808649,SE,dc-north,13,2026-05-12T10:28:21
EVT-000030370,+372645700624,EE,dc-north,1,2026-05-12T10:28:21
EVT-000030371,+41455747123,CH,dc-central,5,2026-05-12T10:28:21
EVT-000030372,+380582441398,UA,dc-south,16,2026-05-12T10:28:21
EVT-000030373,+48351541739,PL,dc-central,19,2026-05-12T10:28:21
EVT-000030374,+45240238328,DK,dc-north,2,2026-05-12T10:28:21
EVT-000030375,+47393740206,NO,dc-north,2,2026-05-12T10:28:21
EVT-000030376,+45122524678,DK,dc-north,3,2026-05-12T10:28:21
EVT-000030377,+45430652502,DK,dc-north,8,2026-05-12T10:28:21
EVT-000030378,+32880161727,BE,dc-west,7,2026-05-12T10:28:21
EVT-000030379,+46890086575,SE,dc-north,8,2026-05-12T10:28:21
EVT-000030380,+31482855438,NL,dc-west,11,2026-05-12T10:28:21
EVT-000030381,+358412160092,FI,dc-north,18,2026-05-12T10:28:21
EVT-000030382,+420912692925,CZ,dc-central,16,2026-05-12T10:28:21
EVT-000030383,+380791341215,UA,dc-south,20,2026-05-12T10:28:21
EVT-000030384,+39666972033,IT,dc-south,1,2026-05-12T10:28:21
EVT-000030385,+45958516684,DK,dc-north,1,2026-05-12T10:28:21
EVT-000030386,+380741369495,UA,dc-south,13,2026-05-12T10:28:21
EVT-000030387,+48359225277,PL,dc-central,18,2026-05-12T10:28:21
EVT-000030388,+49899251449,DE,dc-central,14,2026-05-12T10:28:21
EVT-000030389,+353494555341,IE,dc-west,9,2026-05-12T10:28:21
EVT-000030390,+39602372624,IT,dc-south,17,2026-05-12T10:28:21
EVT-000030391,+41525344777,CH,dc-central,2,2026-05-12T10:28:21
EVT-000030392,+372488154588,EE,dc-north,1,2026-05-12T10:28:21
EVT-000030393,+30650823958,GR,dc-south,11,2026-05-12T10:28:21
EVT-000030394,+358321518503,FI,dc-north,14,2026-05-12T10:28:21
EVT-000030395,+34385603495,ES,dc-south,1,2026-05-12T10:28:21
EVT-000030396,+358386290367,FI,dc-north,7,2026-05-12T10:28:21
EVT-000030397,+31583901120,NL,dc-west,1,2026-05-12T10:28:21
EVT-000030398,+358639006816,FI,dc-north,20,2026-05-12T10:28:21
EVT-000030399,+32609382491,BE,dc-west,1,2026-05-12T10:28:21
EVT-000030400,+48255738703,PL,dc-central,11,2026-05-12T10:28:21
EVT-000030401,+44654419045,GB,dc-west,11,2026-05-12T10:28:21
EVT-000030402,+372100389718,EE,dc-north,16,2026-05-12T10:28:21
EVT-000030403,+39257804327,IT,dc-south,14,2026-05-12T10:28:21
EVT-000030404,+48707118293,PL,dc-central,19,2026-05-12T10:28:21
EVT-000030405,+30752740886,GR,dc-south,2,2026-05-12T10:28:21
EVT-000030406,+33550669744,FR,dc-west,16,2026-05-12T10:28:21
EVT-000030407,+32426732904,BE,dc-west,11,2026-05-12T10:28:21
EVT-000030408,+358497570817,FI,dc-north,1,2026-05-12T10:28:21
EVT-000030409,+32980103921,BE,dc-west,18,2026-05-12T10:28:21
EVT-000030410,+31890038519,NL,dc-west,1,2026-05-12T10:28:21
EVT-000030411,+351209664405,PT,dc-south,18,2026-05-12T10:28:21
EVT-000030412,+49480406797,DE,dc-central,13,2026-05-12T10:28:21
EVT-000030413,+31813505170,NL,dc-west,4,2026-05-12T10:28:21
EVT-000030414,+358798360863,FI,dc-north,9,2026-05-12T10:28:21
EVT-000030415,+353179613996,IE,dc-west,15,2026-05-12T10:28:21
EVT-000030416,+31959139267,NL,dc-west,20,2026-05-12T10:28:21
EVT-000030417,+33431261198,FR,dc-west,16,2026-05-12T10:28:21
EVT-000030418,+420377825807,CZ,dc-central,5,2026-05-12T10:28:21
EVT-000030419,+49289389404,DE,dc-central,3,2026-05-12T10:28:21
EVT-000030420,+351843599387,PT,dc-south,4,2026-05-12T10:28:21
EVT-000030421,+353206490462,IE,dc-west,3,2026-05-12T10:28:21
EVT-000030422,+353697632295,IE,dc-west,15,2026-05-12T10:28:21
EVT-000030423,+46592009093,SE,dc-north,8,2026-05-12T10:28:21
EVT-000030424,+48282018721,PL,dc-central,14,2026-05-12T10:28:21
EVT-000030425,+420482561432,CZ,dc-central,7,2026-05-12T10:28:21
EVT-000030426,+353419015590,IE,dc-west,15,2026-05-12T10:28:21
EVT-000030427,+41119951255,CH,dc-central,19,2026-05-12T10:28:21
EVT-000030428,+41224242017,CH,dc-central,13,2026-05-12T10:28:21
EVT-000030429,+41973495529,CH,dc-central,17,2026-05-12T10:28:21
EVT-000030430,+372825124902,EE,dc-north,18,2026-05-12T10:28:21
EVT-000030431,+420490430371,CZ,dc-central,13,2026-05-12T10:28:21
EVT-000030432,+372342533060,EE,dc-north,1,2026-05-12T10:28:21
EVT-000030433,+33954679813,FR,dc-west,6,2026-05-12T10:28:21
EVT-000030434,+47192865506,NO,dc-north,14,2026-05-12T10:28:21
EVT-000030435,+372160375714,EE,dc-north,10,2026-05-12T10:28:21
EVT-000030436,+48953160482,PL,dc-central,5,2026-05-12T10:28:21
EVT-000030437,+372153904483,EE,dc-north,7,2026-05-12T10:28:21
EVT-000030438,+41144984483,CH,dc-central,20,2026-05-12T10:28:21
EVT-000030439,+372408277771,EE,dc-north,9,2026-05-12T10:28:21
EVT-000030440,+33362473366,FR,dc-west,10,2026-05-12T10:28:21
EVT-000030441,+47623553250,NO,dc-north,10,2026-05-12T10:28:21
EVT-000030442,+31223215740,NL,dc-west,5,2026-05-12T10:28:21
EVT-000030443,+46107850439,SE,dc-north,14,2026-05-12T10:28:21
EVT-000030444,+420325923987,CZ,dc-central,4,2026-05-12T10:28:21
EVT-000030445,+39843437422,IT,dc-south,11,2026-05-12T10:28:21
EVT-000030446,+43817017544,AT,dc-central,16,2026-05-12T10:28:21
EVT-000030447,+420446738634,CZ,dc-central,10,2026-05-12T10:28:21
EVT-000030448,+420374061794,CZ,dc-central,2,2026-05-12T10:28:21
EVT-000030449,+48521546713,PL,dc-central,14,2026-05-12T10:28:21
EVT-000030450,+48866595100,PL,dc-central,19,2026-05-12T10:28:21
EVT-000030451,+48171936299,PL,dc-central,5,2026-05-12T10:28:21
EVT-000030452,+353145263845,IE,dc-west,12,2026-05-12T10:28:21
EVT-000030453,+420851236372,CZ,dc-central,2,2026-05-12T10:28:21
EVT-000030454,+46351570793,SE,dc-north,17,2026-05-12T10:28:21
EVT-000030455,+32657358825,BE,dc-west,14,2026-05-12T10:28:21
EVT-000030456,+420771468380,CZ,dc-central,20,2026-05-12T10:28:21
EVT-000030457,+30790032391,GR,dc-south,2,2026-05-12T10:28:21
EVT-000030458,+39842747808,IT,dc-south,13,2026-05-12T10:28:21
EVT-000030459,+31664357797,NL,dc-west,5,2026-05-12T10:28:21
EVT-000030460,+48833823717,PL,dc-central,1,2026-05-12T10:28:21
EVT-000030461,+39888527114,IT,dc-south,10,2026-05-12T10:28:21
EVT-000030462,+41492955129,CH,dc-central,5,2026-05-12T10:28:21
EVT-000030463,+46882553332,SE,dc-north,9,2026-05-12T10:28:21
EVT-000030464,+30524688854,GR,dc-south,19,2026-05-12T10:28:21
EVT-000030465,+43689077069,AT,dc-central,14,2026-05-12T10:28:21
EVT-000030466,+46626164132,SE,dc-north,8,2026-05-12T10:28:21
EVT-000030467,+41714797884,CH,dc-central,19,2026-05-12T10:28:21
EVT-000030468,+33161883351,FR,dc-west,16,2026-05-12T10:28:21
EVT-000030469,+39776476585,IT,dc-south,17,2026-05-12T10:28:21
EVT-000030470,+31845949828,NL,dc-west,9,2026-05-12T10:28:21
EVT-000030471,+353577343271,IE,dc-west,7,2026-05-12T10:28:21
EVT-000030472,+353176859986,IE,dc-west,10,2026-05-12T10:28:21
EVT-000030473,+420197090470,CZ,dc-central,16,2026-05-12T10:28:21
EVT-000030474,+47168991746,NO,dc-north,11,2026-05-12T10:28:21
EVT-000030475,+34159095649,ES,dc-south,20,2026-05-12T10:28:21
EVT-000030476,+351415255381,PT,dc-south,10,2026-05-12T10:28:21
